	event_date	year	month	day	weekday	disorder_type	event_type	sub_event_type	actor1	assoc_actor_1	inter1	actor2	assoc_actor_2	inter2	interaction	civilian_targeting	location	latitude	longitude	source	source_scale	label	category	class	name	notes11	notes	fatalities	timestamp	population_1km	crowd_size_class	crowd_size	crowd_size_w_n	with_vehicles
1008	2021-05-19	2021	5	19	Wed	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2005-2021)	Journalists (Germany)	1	15		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel; RIAS; Judische Allgemeine; Berliner Morgenpost; Rbb24; Markische Oderzeitung; Suddeutsche Zeitung; Berliner Zeitung	Other-New media		War / Peace	International	Against the Israeli aggression in Palastine / Solidarity for Palastine	around 3,000 people demonstrated in Berlin - Mitte 'against the Israeli aggression in Palestine' amid escalating tensions in the Middle East between Israel and Palestine. According to one report, more than 50 demonstrators were detained by police. Rioters threw stones and fire crackers at police and police cars. One rioter hit a journalist with a wooden plank. The journalist sustained minor injuries.	On 19 May 2021, around 3,000 people demonstrated in Berlin - Mitte 'against the Israeli aggression in Palestine' amid escalating tensions in the Middle East between Israel and Palestine. According to one report, more than 50 demonstrators were detained by police. Rioters threw stones and fire crackers at police and police cars. One rioter hit a journalist with a wooden plank. The journalist sustained minor injuries.	0	1639524320	23769	7	3000.0	3000	
1009	2021-05-19	2021	5	19	Wed	Demonstrations	Protests	Protest with intervention	Protesters (Germany)		6	Police Forces of Germany (2005-2021)		1	16		Berlin - Mitte	52.5177	13.4024	Berliner Zeitung	National		Economy	Labor Rights 	Meat Industry 	three activists climbed the Siegessaule in Berlin - Mitte and displayed banners to protest against labour exploitation in the meat industry. When police arrived, only one activist was present. He was detained by police.	On 19 May 2021, three activists climbed the Siegessaule in Berlin - Mitte and displayed banners to protest against labour exploitation in the meat industry. When police arrived, only one activist was present. He was detained by police.	0	1639524321	23769	1	3.0	3	
1010	2021-05-19	2021	5	19	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Greenpeace	6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Zeitung; Presseportal	National		Environment	Agriculture	Greenpeace / against EU-Mercosur / against export of poisonus pesticides outside of europe	three Greenpeace activists protested in front of the Ministry for Economic Affairs in Berlin - Mitte against the export of poisonous pesticides and the EU-Mercosur trade agreement. The activists blocked the entrance of the Ministry with three barrels.	On 19 May 2021, three Greenpeace activists protested in front of the Ministry for Economic Affairs in Berlin - Mitte against the export of poisonous pesticides and the EU-Mercosur trade agreement. The activists blocked the entrance of the Ministry with three barrels.	0	1646172102	23769	1	3.0	3	
1011	2021-05-18	2021	5	18	Tue	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Tempelhof-Schoneberg	52.4406	13.3738	Berliner Zeitung; Berliner Morgenpost	Subnational-National		Local	Culture	preservation of youth center Potse	around 400 people from the political left protested in Berlin - Tempelhof-Schoneberg for the preservation of the youth center Potse.	On 18 May 2021, around 400 people from the political left protested in Berlin - Tempelhof-Schoneberg for the preservation of the youth center Potse.	0	1621972099	6233	4	400.0	400	
1012	2021-05-17	2021	5	17	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Antifa	6			0	60		Berlin - Spandau	52.5356	13.198	Indymedia (Germany)	Other		Human Rights	Against Racism	draw attention to neo-nazi 	around 30 Antifa activists protested in Berlin - Spandau with placards, slogans and fireworks to draw attention to a Neo-Nazi activist living in the area.	On 17 May 2021, around 30 Antifa activists protested in Berlin - Spandau with placards, slogans and fireworks to draw attention to a Neo-Nazi activist living in the area.	0	1621972100	14548	1	30.0	30	
1013	2021-05-16	2021	5	16	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	The Greens (Germany)	6			0	60		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berliner Morgenpost; Suddeutsche Zeitung	Subnational-National		Human Rights	Against Racism	against anti-semitism	around 50 people held a vigil near a synagogue in Berlin - Friedrichshain-Kreuzberg against anti-Semitism. The protest was attended by a The Greens politician.	On 16 May 2021, around 50 people held a vigil near a synagogue in Berlin - Friedrichshain-Kreuzberg against anti-Semitism. The protest was attended by a The Greens politician.	0	1621972099	11636	2	50.0	50	
1014	2021-05-16	2021	5	16	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Jewish Group (Germany); Israeli Group (Germany)	6			0	60		Berlin - Steglitz-Zehlendorf	52.428	13.2317	Berliner Morgenpost	Subnational		War / Peace	International	Solidarity for Israel	around 200 people protested in Berlin - Steglitz-Zehlendorf in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine. The protest was organized by the German-Israeli Association and attended by a rabbi.	On 16 May 2021, around 200 people protested in Berlin - Steglitz-Zehlendorf in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine. The protest was organized by the German-Israeli Association and attended by a rabbi.	0	1621972099	7841	3	200.0	200	
1015	2021-05-16	2021	5	16	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Neukolln	52.481	13.4354	Suddeutsche Zeitung	National		War / Peace	International	Solidarity for Palastine	around 1,000 people protested from Strase des 17. Juni to Neukolln in Berlin - Neukolln with a car rally against Israel's bombing of the Gaza Strip.	On 16 May 2021, around 1,000 people protested from Strase des 17. Juni to Neukolln in Berlin - Neukolln with a car rally against Israel's bombing of the Gaza Strip.	0	1701200403	13717	6	1000.0	1000	cars
1016	2021-05-15	2021	5	15	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Antifa	6			0	60		Berlin - Spandau	52.5356	13.198	Belltower News	Other		Human Rights	Against Racism	arson attack of far-right against Jagow 15	up to 500 Antifas protested in Berlin - Spandau against the far right. The protest was sparked by the arson attacks and bomb threats against a (far) left housing project 'Jagow15' occurred over the past weeks.	On 15 May 2021, up to 500 Antifas protested in Berlin - Spandau against the far right. The protest was sparked by the arson attacks and bomb threats against a (far) left housing project 'Jagow15' occurred over the past weeks.	0	1621972099	14548	5	500.0	500	
1017	2021-05-15	2021	5	15	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Paint It Red	New media		War / Peace	International	Solidarity for Israel	up to 200 people protested at Potsdamer Platz in Berlin - Mitte in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine.	On 15 May 2021, up to 200 people protested at Potsdamer Platz in Berlin - Mitte in solidarity with Israel amid escalating tensions in the Middle East between Israel and Palestine.	0	1701200403	23769	3	200.0	200	
1018	2021-05-15	2021	5	15	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	XR: Extinction Rebellion	6			0	60		Berlin - Tempelhof-Schoneberg	52.4406	13.3738	Extinction Rebellion	Other		Environment	Animal Rights	Extinction Rebellion	ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.	On 15 May 2021, ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.	0	1701200404	6233	1	3.0	3	
1019	2021-05-15	2021	5	15	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	XR: Extinction Rebellion	6			0	60		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Extinction Rebellion	Other		Environment	Animal Rights	Extinction Rebellion	ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.	On 15 May 2021, ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) and Friedrichstrasse (Berlin - Mitte) (coded separately) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.	0	1701200404	11636	1	3.0	3	
1020	2021-05-15	2021	5	15	Sat	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2005-2021)		1	15		Berlin - Neukolln	52.481	13.4354	Berliner Morgenpost; Der Tagesspiegel; Markische Allgemeine; Markische Oderzeitung; Rbb24; Redaktionsnetzwerk Deutschland; Rheinische Post; RIAS; Suddeutsche Zeitung	New media-Subnational		War / Peace	International	Solidarity for Palastine	around 3,500 people demonstrated in Berlin - Neukolln and Berlin - Friedrichshain-Kreuzberg (coded separately), in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.	On 15 May 2021, around 3,500 people demonstrated in Berlin - Neukolln and Berlin - Friedrichshain-Kreuzberg (coded separately), in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.	0	1701200404	13717	6	1750.0	1750	
1021	2021-05-15	2021	5	15	Sat	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2005-2021)		1	15		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berliner Morgenpost; Der Tagesspiegel; Markische Allgemeine; Markische Oderzeitung; Rbb24; Redaktionsnetzwerk Deutschland; Rheinische Post; RIAS; Suddeutsche Zeitung	New media-Subnational		War / Peace	International	Solidarity for Palastine	around 3,500 people demonstrated in Berlin - Neukolln (coded separately) and Berlin - Friedrichshain-Kreuzberg, in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.	On 15 May 2021, around 3,500 people demonstrated in Berlin - Neukolln (coded separately) and Berlin - Friedrichshain-Kreuzberg, in solidarity with Palestinians amid escalating tensions in the Middle East between Israel and Palestine. During the demo, rioters threw bottles, stones, fire crackers at police, who responded with pepper spray. Rioters also physically assaulted police officers. 93 police officers were reported injured and 59 rioters were detained. Crowd size split across two events.	0	1701200405	11636	6	1750.0	1750	
1022	2021-05-15	2021	5	15	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	XR: Extinction Rebellion	6			0	60		Berlin - Mitte	52.5177	13.4024	Extinction Rebellion	Other		Environment	Animal Rights	Extinction Rebellion	ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.	On 15 May 2021, ten Extinction Rebellion activists protested in Winterfeldtplatz (Berlin - Tempelhof-Schoneberg) (coded separately), Warschauer Strasse (Berlin - Friedrichshain-Kreuzberg) (coded separately) and Friedrichstrasse (Berlin - Mitte) with individual sit-ins (Rebellion of One) for more climate action. Crowd size split across three events.	0	1701200405	23769	1	4.0	4	
1023	2021-05-15	2021	5	15	Sat	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2005-2021)		1	15		Berlin - Mitte	52.5177	13.4024	Berlin Online; Berliner Morgenpost; Der Tagesspiegel; Suddeutsche Zeitung	Subnational-National		Local	Housing	Kopi /Eviction	around 2,400 people from the political left demonstrated in Berlin - Mitte against the eviction of a leftist and autonomous housing project (Kopi). Rioters threw pyrotechnics, bottles and fire crackers towards police. Clashes with police occurred, resulting in six injured police officers, two of which had to be treated at a hospital. One rioter was detained.	On 15 May 2021, around 2,400 people from the political left demonstrated in Berlin - Mitte against the eviction of a leftist and autonomous housing project (Kopi). Rioters threw pyrotechnics, bottles and fire crackers towards police. Clashes with police occurred, resulting in six injured police officers, two of which had to be treated at a hospital. One rioter was detained.	0	1701200405	23769	6	2400.0	2400	
1024	2021-05-15	2021	5	15	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Treptow-Kopenick	52.4175	13.6006	Berliner Morgenpost; Suddeutsche Zeitung	Subnational-National		Health	Coronavirus	the right to danc ein public spaces during coronavirus times / Corona Measurements	around 300 people protested in Berlin - Treptow-Kopenick for 'the right to dance in public spaces during coronavirus times'.	On 15 May 2021, around 300 people protested in Berlin - Treptow-Kopenick for 'the right to dance in public spaces during coronavirus times'.	0	1707254003	789	4	300.0	300	
1025	2021-05-14	2021	5	14	Fri	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Neukolln	52.481	13.4354	Berliner Morgenpost; Berliner Zeitung; RIAS; Passauer Neue Presse	New media-Subnational		War / Peace	International	Solidarity for Palastine	up to 750 people protested in Berlin - Neukolln in solidarity with Palestinians amid escalating tensions between Israel and Palestine and to remember the escape and displacement of Palestinians from (now) Israeli territory in 1948 (Nakba). The protesters chanted slogans against Israel.	On 14 May 2021, up to 750 people protested in Berlin - Neukolln in solidarity with Palestinians amid escalating tensions between Israel and Palestine and to remember the escape and displacement of Palestinians from (now) Israeli territory in 1948 (Nakba). The protesters chanted slogans against Israel.	0	1621972098	13717	5	750.0	750	
1026	2021-05-12	2021	5	12	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Greenpeace	6			0	60		Berlin - Mitte	52.5177	13.4024	Politik Express; Suddeutsche Zeitung	National		Environment	Anthropocene	Greenpeace / cabinets meeting / cliamte protection bill	around seven Greenpeace activists projected an image depicting flames onto the Chancellery in Berlin - Mitte from a boat on the river Spree to protest for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.	On 12 May 2021, around seven Greenpeace activists projected an image depicting flames onto the Chancellery in Berlin - Mitte from a boat on the river Spree to protest for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.	0	1621972098	23769	1	7.0	7	
1027	2021-05-12	2021	5	12	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Health Workers (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Zeitung; Die Tageszeitung; Suddeutsche Zeitung	National		Economy	Labor Rights 	Health sector / higher wages / Ver.di	around 1,050 health workers protested in Berlin - Mitte (outside the Chancellery and outside the Rote Rathaus) for better working conditions in the health sector on the occasion of International Nurses Day. Some protesters staged a 'sleep-in' in hospital beds to draw attention to overworked colleagues.	On 12 May 2021, around 1,050 health workers protested in Berlin - Mitte (outside the Chancellery and outside the Rote Rathaus) for better working conditions in the health sector on the occasion of International Nurses Day. Some protesters staged a 'sleep-in' in hospital beds to draw attention to overworked colleagues.	0	1621972098	23769	6	1050.0	1050	
1028	2021-05-12	2021	5	12	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Berliner Morgenpost	Subnational		Human Rights	Migration	deportations to afghanistan/ against far-right	around 20 to 30 people from the left scene protested outside the SPD party headquarters in Berlin - Friedrichshain-Kreuzberg against the SPD Berlin city-state senator for internal affairs and his policy of evictions, deportations to Afghanistan, racial profiling and protection of members of the far right within the police force.	On 12 May 2021, around 20 to 30 people from the left scene protested outside the SPD party headquarters in Berlin - Friedrichshain-Kreuzberg against the SPD Berlin city-state senator for internal affairs and his policy of evictions, deportations to Afghanistan, racial profiling and protection of members of the far right within the police force.	0	1621972099	11636	1	25.0	25	
1029	2021-05-12	2021	5	12	Wed	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2005-2021)		1	15		Berlin - Neukolln	52.481	13.4354	Suddeutsche Zeitung; Judische Allgemeine	Other-National		War / Peace	International	Solidarity for Palastine	up to 200 people demonstrated in Berlin - Neukolln in solidarity with Palestinians amid escalating tensions in the Middle East between Palestine and Israel. According to a report, clashes occurred between rioters and police. Two police officers were reportedly lightly injured, and six people were temporarily detained.	On 12 May 2021, up to 200 people demonstrated in Berlin - Neukolln in solidarity with Palestinians amid escalating tensions in the Middle East between Palestine and Israel. According to a report, clashes occurred between rioters and police. Two police officers were reportedly lightly injured, and six people were temporarily detained.	0	1639524320	13717	3	200.0	200	
1030	2021-05-12	2021	5	12	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	FFF: Fridays for Future; Students (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Berlin Online; Berliner Morgenpost	Subnational-National		Environment	Anthropocene	Fridays for Future / cabinets meeting / climate protection bill	around 200 to 300 Fridays for Future activists protested at the Chancellery in Berlin - Mitte for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.	On 12 May 2021, around 200 to 300 Fridays for Future activists protested at the Chancellery in Berlin - Mitte for more climate action. The protest was sparked by that day's Cabinet meeting and its discussion of the new climate protection bill.	0	1695742129	23769	4	250.0	250	
1031	2021-05-12	2021	5	12	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Ver.di: United Services Union; Labor Group (Germany)	6			0	60		Berlin - Tempelhof-Schoneberg	52.4406	13.3738	Suddeutsche Zeitung	National		Economy	Labor Rights 	higher wages / Ver.di	Ver.di members protested outside an elderly care home in Lichtenrade in Berlin - Tempelhof-Schoneberg against the owner of the care home who is allegedly trying to get rid of a chairman of the works committee despite his expertise.	On 12 May 2021, Ver.di members protested outside an elderly care home in Lichtenrade in Berlin - Tempelhof-Schoneberg against the owner of the care home who is allegedly trying to get rid of a chairman of the works committee despite his expertise.	0	1701200405	6233	3	200.0	NaN	
1032	2021-05-11	2021	5	11	Tue	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Migrantifa; Greenpeace	6			0	60		Berlin - Mitte	52.5177	13.4024	Indymedia (Germany)	Other		Economy	Finance	Rheinmetall / against armament/ Greenpeace	around 40 activists, including Migrantifa, Corasol, Greenpeace and Disarm Rheinmetall, protested in Berlin - Mitte near the Rheinmetall office against armament and arms exports on the occasion of the company's general assembly.	On 11 May 2021, around 40 activists, including Migrantifa, Corasol, Greenpeace and Disarm Rheinmetall, protested in Berlin - Mitte near the Rheinmetall office against armament and arms exports on the occasion of the company's general assembly.	0	1690902463	23769	1	40.0	40	
1033	2021-05-10	2021	5	10	Mon	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2005-2021)		1	15		Berlin - Neukolln	52.481	13.4354	Berlin Online; Der Tagesspiegel; Suddeutsche Zeitung	Subnational-National		War / Peace	International	Solidarity for Palastine	around 900 people demonstrated Hermannplatz in Berlin - Neukolln in solidarity with Palestinians in Jerusalem amid escalating tensions between Palestine and Israel. During the demo, clashes between demonstrators and police occurred. Rioters threw bottles and stones at police, who in turn detained ten demonstrators. Rioters also left litter bins, scooters and pallets on the street. Sixteen police officers were reported injured.	On 10 May 2021, around 900 people demonstrated Hermannplatz in Berlin - Neukolln in solidarity with Palestinians in Jerusalem amid escalating tensions between Palestine and Israel. During the demo, clashes between demonstrators and police occurred. Rioters threw bottles and stones at police, who in turn detained ten demonstrators. Rioters also left litter bins, scooters and pallets on the street. Sixteen police officers were reported injured.	0	1701200405	13717	5	900.0	900	
1034	2021-05-08	2021	5	8	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Jewish Group (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Judische Allgemeine	Other		Human Rights	Against Racism	commemmorate death of Sarah Halimi / against Anti-Semitismus 	people, including members of the Jewish community, gathered in Berlin - Mitte outside the French Embassy to commemorate the death of the Jewish doctor Sarah Halimi, who was killed in 2017 in Paris. During the attack, the murderer shouted 'Allahu Akbhar'. The French Cour de Cassation, however, did not declare this an anti-Semitic killing due to the perpetrator's drug use.	On 8 May 2021, people, including members of the Jewish community, gathered in Berlin - Mitte outside the French Embassy to commemorate the death of the Jewish doctor Sarah Halimi, who was killed in 2017 in Paris. During the attack, the murderer shouted 'Allahu Akbhar'. The French Cour de Cassation, however, did not declare this an anti-Semitic killing due to the perpetrator's drug use.	0	1621972100	23769	3	200.0	NaN	
1035	2021-05-08	2021	5	8	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin	52.5244	13.4105	Berliner Zeitung; Der Tagesspiegel; Paint It Red	New media-Subnational		Human Rights	Prison/Police	against far-right connections within police	between 1,500 and 5,000 people protested in Berlin against racism, police violence and far right connections within the police.	On 8 May 2021, between 1,500 and 5,000 people protested in Berlin against racism, police violence and far right connections within the police.	0	1680633882	12079	7	3250.0	3250	
1036	2021-05-02	2021	5	2	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Labor Group (Germany)	6			0	60		Berlin - Pankow	52.566	13.4031	Paint It Red	New media		Economy	Labor Rights 	Jobcenters 	around 80 people protested at Senefelderplatz in Berlin - Pankow against (wage) labour and job centers.	On 2 May 2021, around 80 people protested at Senefelderplatz in Berlin - Pankow against (wage) labour and job centers.	0	1701200405	12806	2	80.0	80	
1037	2021-05-01	2021	5	1	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	DGB: German Trade Union Confederation; Labor Group (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Morgenpost; Berlin Online; Markische Oderzeitung	Subnational-National		Health	Coronavirus	DGB / Solidarity is the future / International Labor Day	around 200 people gathered at the Brandenburger Tor in Berlin - Mitte for a May Day (Labor Day) protest with the slogan 'Solidarity is the Future' to protest for more solidarity during the coronavirus pandemic. The protest was organized by the DGB.	On 1 May 2021, around 200 people gathered at the Brandenburger Tor in Berlin - Mitte for a May Day (Labor Day) protest with the slogan 'Solidarity is the Future' to protest for more solidarity during the coronavirus pandemic. The protest was organized by the DGB.	0	1620763400	23769	3	200.0	200	
1038	2021-05-01	2021	5	1	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Indymedia (Germany); Kolnische Rundschau; Bocholter-Borkener Volksblatt; Berliner Morgenpost	Other-Subnational		Economy	Finance	redistribution	around 10,000 to 15,000 people gathered with their bikes in the rich/posh quarter Grunewald, Berlin - Charlottenburg-Wilmersdorf, to protest against capitalism and for a fair redistribution of wealth.	On 1 May 2021, around 10,000 to 15,000 people gathered with their bikes in the rich/posh quarter Grunewald, Berlin - Charlottenburg-Wilmersdorf, to protest against capitalism and for a fair redistribution of wealth.	0	1620763400	5211	9	12500.0	12500	cycles
1039	2021-05-01	2021	5	1	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6	Protesters (Germany)		6	66		Berlin - Lichtenberg	52.5197	13.4951	Rheinische Post; Berliner Morgenpost; RIAS; Markische Oderzeitung	New media-Subnational		Health	Coronavirus	Corona Measurements	around 200 people protested in Berlin - Lichtenberg against the coronavirus protection measures. 	On 1 May 2021, around 200 people protested in Berlin - Lichtenberg against the coronavirus protection measures. 	0	1620763400	8774	3	200.0	200	
1040	2021-05-01	2021	5	1	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Morgenpost; Bocholter-Borkener Volksblatt; Kolnische Rundschau	Subnational-National		Local	Culture	for the revival of the culture and club scene	people protested at the Brandenburg Gate in Berlin - Mitte 'for the revival of the culture and club scene'. No further information was provided.	On 1 May 2021, people protested at the Brandenburg Gate in Berlin - Mitte 'for the revival of the culture and club scene'. No further information was provided.	0	1701200405	23769	3	200.0	NaN	
1041	2021-05-01	2021	5	1	Sat	Demonstrations	Riots	Violent demonstration	Rioters (Germany)	Black Bloc	5	Police Forces of Germany (2005-2021)		1	15		Berlin - Neukolln	52.481	13.4354	Berliner Morgenpost; Kolnische Rundschau; Kreiszeitung; Redaktionsnetzwerk Deutschland; Rheinische Post	Subnational-National		Economy	Labor Rights	International Labor Day /denounce racism / capitalism / rent policy/ situation of refugees	around 8,000 people from the (far) left gathered for a 'revolutionary' 1 May (Labor Day) demonstration in Berlin - Neukolln to denounce racism, capitalism, the situation of refugees and the rent policy in the city. Some of the demonstrators formed a Black Bloc. Demonstrators also threw stones and bottles at police forces and set fire to litter bins and pallets after placing them onto the streets as well as torched a car. Several clashes occurred between demonstrators and police, who used pepper spray. More than 300 demonstrators were detained and 93 police officers were injured.	On 1 May 2021, around 8,000 people from the (far) left gathered for a 'revolutionary' 1 May (Labor Day) demonstration in Berlin - Neukolln to denounce racism, capitalism, the situation of refugees and the rent policy in the city. Some of the demonstrators formed a Black Bloc. Demonstrators also threw stones and bottles at police forces and set fire to litter bins and pallets after placing them onto the streets as well as torched a car. Several clashes occurred between demonstrators and police, who used pepper spray. More than 300 demonstrators were detained and 93 police officers were injured.	0	1701200405	13717	8	8000.0	8000	
1042	2021-04-30	2021	4	30	Fri	Demonstrations	Riots	Violent demonstration	Rioters (Germany)	Women (Germany)	5	Police Forces of Germany (2005-2021)		1	15		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Redaktionsnetzwerk Deutschland; Rbb24	Subnational-National		Human Rights	Womens Rights	Take back the Night	around 2,000 members of feminist groups demonstrated on Walpurgis night in Berlin - Friedrichshain-Kreuzberg with the slogan 'Take Back the Night' against patriarchy, violence against women, and capitalism. Some demonstrators threw stones, bottles and eggs at police. No one was reported injured.	On 30 April 2021, around 2,000 members of feminist groups demonstrated on Walpurgis night in Berlin - Friedrichshain-Kreuzberg with the slogan 'Take Back the Night' against patriarchy, violence against women, and capitalism. Some demonstrators threw stones, bottles and eggs at police. No one was reported injured.	0	1639524320	11636	6	2000.0	2000	
1043	2021-04-30	2021	4	30	Fri	Demonstrations	Protests	Protest with intervention	Protesters (Germany)		6	Police Forces of Germany (2005-2021)		1	16		Berlin - Mitte	52.5177	13.4024	Aachener Zeitung; Berliner Morgenpost; Bocholter-Borkener Volksblatt; Rbb24; Redaktionsnetzwerk Deutschland; Rheinische Post; Suddeutsche Zeitung	Subnational-National		Human Rights	Womens Rights	Walpurgis night / against capitalism	around 1,500 people from the left and the far left protested in Wedding, Berlin - Mitte, on Walpurgis night against capitalism and for social changes. Two protesters were temporarily detained by police.	On 30 April 2021, around 1,500 people from the left and the far left protested in Wedding, Berlin - Mitte, on Walpurgis night against capitalism and for social changes. Two protesters were temporarily detained by police.	0	1696337013	23769	6	1500.0	1500	
1044	2021-04-29	2021	4	29	Thu	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	FFF: Fridays for Future; Students (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Suddeutsche Zeitung	National		Environment	Anthropocene	Fridays for Future / cabinets meeting / climate protection bill	around 110 Fridays for Future activists protested in Berlin - Mitte for more climate action. The protest was sparked by the decision of the Federal Constitutional Court according to the German government's climate bill needs to be improved to protect the younger generations.	On 29 April 2021, around 110 Fridays for Future activists protested in Berlin - Mitte for more climate action. The protest was sparked by the decision of the Federal Constitutional Court according to the German government's climate bill needs to be improved to protect the younger generations.	0	1695742128	23769	3	110.0	110	
