event_id,event_date,year,month_day,weekday,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,admin2,location,latitude,longitude,source,source_scale,label,category,class,notes11,notes,fatalities,timestamp,population_1km,population_2km,population_5km,population_best,crowd_size_class,crowd_size_cat,crowd_size,crowd_size_w_n,with_vehicles,?
DEU19196,2024-01-14 00:00:00,2024,1,,Political violence,Riots,Mob violence,Rioters (Germany),,5,Police Forces of Germany (2021-),,1,15,,Berlin,Berlin - Lichtenberg,52.5197,13.4951,Indymedia (Germany); Merkur,Other-National,,pro_right_wing,pro_right_wing,"around 3,000 people, including members of the 'Free Left' (Freie Linke) (a conspiracy ideology group with a left-wing appearance but almost exclusively far-right content), participated in a demonstration in Berlin - Lichtenberg (Berlin) to commemorate the communists Rosa Luxemburg and Karl Liebknecht. During the demonstration, one speaker used banned slogans and was arrested by the police, whereupon other participants attacked the police with pepper spray, among other things, resulting in around 8 injured people, one of whom was seriously injured, and about 15 arrests.","On 14 January 2024, around 3,000 people, including members of the 'Free Left' (Freie Linke) (a conspiracy ideology group with a left-wing appearance but almost exclusively far-right content), participated in a demonstration in Berlin - Lichtenberg (Berlin) to commemorate the communists Rosa Luxemburg and Karl Liebknecht. During the demonstration, one speaker used banned slogans and was arrested by the police, whereupon other participants attacked the police with pepper spray, among other things, resulting in around 8 injured people, one of whom was seriously injured, and about 15 arrests.",0,1706054122,8762,35642,244402,35642,7,,"3,000","3,000",,
DEU18537,2024-01-12 00:00:00,2024,1,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Farmers (Germany),6,,,0,60,,Berlin,Berlin - Tempelhof-Schoneberg,52.4406,13.3738,Der Tagesspiegel,Subnational,,environment,agriculture,"farmers gathered with their vehicles, blocking a highway between the Teltow/BER exit and Nahmitzer Damm in Berlin - Tempelhof-Schoneberg (Berlin). The event was part of a nationwide farmers' demonstration movement against planned agricultural subsidy cuts.","On 12 January 2024, farmers gathered with their vehicles, blocking a highway between the Teltow/BER exit and Nahmitzer Damm in Berlin - Tempelhof-Schoneberg (Berlin). The event was part of a nationwide farmers' demonstration movement against planned agricultural subsidy cuts.",0,1705439369,6225,56478,257092,6225,0,,200,,,
DEU18926,2024-01-12 00:00:00,2024,1,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Farmers (Germany); Labor Group (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Der Tagesspiegel,Subnational,,war_peace,war_peace,"several hundred protesters gathered at the Central Station in Berlin - Mitte, demanding an urgent ceasefire in Gaza. The protesters shouted pro-Palestinian chants.","On 12 January 2024, several hundred protesters gathered at the Central Station in Berlin - Mitte, demanding an urgent ceasefire in Gaza. The protesters shouted pro-Palestinian chants.",0,1705439370,23736,43046,138680,23736,4,,400,400,,
DEU18958,2024-01-12 00:00:00,2024,1,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),FFF: Fridays for Future; Students (Germany); The Greens (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Der Tagesspiegel,Subnational,,anti_facist,anti_facist,"350 people, including FFF and The Greens representatives, protested against fascism, racism, and social exclusion in Berlin - Mitte, voicing their dissatisfaction with the plan proposed by the right-wing forces in the country, which implies expelling the population with migrant backgrounds. The protesters also called for banning the AFD political party.","On 12 January 2024, 350 people, including FFF and The Greens representatives, protested against fascism, racism, and social exclusion in Berlin - Mitte, voicing their dissatisfaction with the plan proposed by the right-wing forces in the country, which implies expelling the population with migrant backgrounds. The protesters also called for banning the AFD political party.",0,1705439370,23736,43046,138680,23736,4,,350,350,,
DEU18516,2024-01-10 00:00:00,2024,1,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Farmers (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Morgenpost,Subnational,,environment,agriculture,"overnight, 25 people with 24 tractors, 14 trucks and 4 cars, staged a vigil in front of Brandenburger Tor in Berlin - Mitte (Berlin). The event was part of a nationwide farmers' demonstration movement against planned agricultural subsidy cuts.","On 10 January 2024, overnight, 25 people with 24 tractors, 14 trucks and 4 cars, staged a vigil in front of Brandenburger Tor in Berlin - Mitte (Berlin). The event was part of a nationwide farmers' demonstration movement against planned agricultural subsidy cuts.",0,1705439369,23736,43046,138680,23736,1,,25,25,"tractors, trucks, cars",
DEU18636,2024-01-10 00:00:00,2024,1,,Demonstrations,Protests,Protest with intervention,Protesters (Germany),Last Generation (Germany),6,Police Forces of Germany (2021-),,1,16,,Berlin,Berlin - Tempelhof-Schoneberg,52.4406,13.3738,Berliner Zeitung,National,,environment,climate,"16 Last Generation activists protested at Innsbrucker Platz in Berlin - Tempelhof-Schoneberg (Berlin) to raise awareness about the climate crisis and to denounce 'double standards' in the coverage of their protests and their climate demands, and those of the farmers, many of whom were protesting against planned cuts to agricultural subsidies at the time of reporting. The police intervened and carried the protesters off the street.","On 10 January 2024, 16 Last Generation activists protested at Innsbrucker Platz in Berlin - Tempelhof-Schoneberg (Berlin) to raise awareness about the climate crisis and to denounce 'double standards' in the coverage of their protests and their climate demands, and those of the farmers, many of whom were protesting against planned cuts to agricultural subsidies at the time of reporting. The police intervened and carried the protesters off the street.",0,1705439369,6225,56478,257092,6225,1,,16,16,,
DEU18954,2024-01-08 00:00:00,2024,1,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Farmers (Germany); Querdenken,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Abendzeitung Munchen,National,,pro_right_wing,pro_right_wing/agriculture,"approximately 550 farmers, including numerous tractors, staged a protest at the Brandenburg Gate in Berlin - Mitte (Berlin), as part of a nationwide farmers' demonstration movement against the German government's agricultural policies, notably its plans to introduce budget cuts to Agrardiesel and remove vehicle tax exemptions. Far-right and Querdenken activists joined the protest, with some showing handwritten banners reading 'The Democrats bring the death of the people'.","On 8 January 2024, approximately 550 farmers, including numerous tractors, staged a protest at the Brandenburg Gate in Berlin - Mitte (Berlin), as part of a nationwide farmers' demonstration movement against the German government's agricultural policies, notably its plans to introduce budget cuts to Agrardiesel and remove vehicle tax exemptions. Far-right and Querdenken activists joined the protest, with some showing handwritten banners reading 'The Democrats bring the death of the people'.",0,1705439370,23736,43046,138680,23736,5,,550,550,tractors,
DEU18779,2024-01-07 00:00:00,2024,1,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Farmers (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Morgenpost,Subnational,,environment,agriculture,"around 48 farmers staged a protest with their tractors along the 17 of June Street in Berlin - Mitte (Berlin), as part of a nationwide farmers' demonstration movement against the German government's agricultural policies, protesting against the planned budget cuts concerning Agrardiesel and vehicle tax exemptions.","On 7 January 2024, around 48 farmers staged a protest with their tractors along the 17 of June Street in Berlin - Mitte (Berlin), as part of a nationwide farmers' demonstration movement against the German government's agricultural policies, protesting against the planned budget cuts concerning Agrardiesel and vehicle tax exemptions.",0,1705439370,23736,43046,138680,23736,1,,48,48,tractors,
DEU18967,2024-01-07 00:00:00,2024,1,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Last Generation (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Mitteldeutschen Zeitung,National,,environment,climate,"around a dozen Last Generation activists staged a protest in front of the Brandenburg Gate in Berlin - Mitte (Berlin), referencing ongoing heavy rainfall in Germany with slogans like 'Climate protection is the best monument protection' and 'Floods know no monument protection'; the activists also stacked sandbags in front of the Brandenburg Gate.","On 7 January 2024, around a dozen Last Generation activists staged a protest in front of the Brandenburg Gate in Berlin - Mitte (Berlin), referencing ongoing heavy rainfall in Germany with slogans like 'Climate protection is the best monument protection' and 'Floods know no monument protection'; the activists also stacked sandbags in front of the Brandenburg Gate.",0,1705439370,23736,43046,138680,23736,1,,12,12,,
DEU18989,2024-01-07 00:00:00,2024,1,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Charlottenburg-Wilmersdorf,52.5079,13.2639,Die Tageszeitung,National,,war_peace,war_peace,"around 100 individuals staged a protest in front of the University of Arts in Berlin - Charlottenburg-Wilmersdorf (Berlin) with the motto 'Against every anti-Semitism and Islamism. Antifa means solidarity with Israel', demanding the immediate release of all hostages in the Israel-Hamas War and expressing support for Israel.","On 7 January 2024, around 100 individuals staged a protest in front of the University of Arts in Berlin - Charlottenburg-Wilmersdorf (Berlin) with the motto 'Against every anti-Semitism and Islamism. Antifa means solidarity with Israel', demanding the immediate release of all hostages in the Israel-Hamas War and expressing support for Israel.",0,1705439370,5204,47722,197160,5204,3,,100,100,,
DEU18990,2024-01-07 00:00:00,2024,1,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Neukolln,52.481,13.4354,Die Tageszeitung,National,,war_peace,war_peace,"approximately 700 individuals staged a protest in Berlin - Neukolln (Berlin), taking part in a car procession consisting of around 230 cars, protesting against the Israeli military campaign in Gaza and expressing solidarity with Palestine under the slogan 'Palestine will be Free.'","On 7 January 2024, approximately 700 individuals staged a protest in Berlin - Neukolln (Berlin), taking part in a car procession consisting of around 230 cars, protesting against the Israeli military campaign in Gaza and expressing solidarity with Palestine under the slogan 'Palestine will be Free.'",0,1705439370,13698,46672,192613,13698,5,,700,700,cars,
DEU18492,2023-12-31 00:00:00,2023,12,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Indymedia (Germany),Other,,human_rights,prison/human_rights,"about 300 people participated in a protest in front of the prison in Moabit in Berlin - Mitte (Berlin) in solidarity with the prisoners, for the abolishment of prisons and against the repressions of defendants.","On 31 December 2023, about 300 people participated in a protest in front of the prison in Moabit in Berlin - Mitte (Berlin) in solidarity with the prisoners, for the abolishment of prisons and against the repressions of defendants.",0,1704833931,23736,43046,138680,23736,4,,300,300,,
